Name,"Keyword Preview",Location,"Modified Time","Change Time","Access Time","Created Time",Size,"Flags(Dir)","Flags(Meta)",Known,"MD5 Hash","SHA-256 Hash","MIME Type",Extension
gimp20-std-plug-ins.mo,"of segments:_OK_Omit «hidden« layers and layers with","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/it/LC_MESSAGES/gimp20-std-plug-ins.mo","2023-12-02 14:31:27 CET","2024-07-31 19:33:43 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:33:41 CEST",206764,Allocated,Allocated,unknown,,,application/octet-stream,mo
03020102.html,"class=""switch""
51) span: «hidden«=""true"" id=""WINtextsba","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/sbasic/shared/03020102.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:46 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:29 CEST",7555,Allocated,Allocated,unknown,,,text/html,html
goscaja.xml,"set to display «hidden« files, the «hidden« files are shown","/img_debianFinalProject.E01/vol_vol2/usr/share/help/eu/mate-user-guide/goscaja.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:55 CEST",214981,Allocated,Allocated,unknown,,,text/xml,xml
gtk30-properties.mo,"last input character in «hidden« entriesHow the range should","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/crh/LC_MESSAGES/gtk30-properties.mo","2024-07-19 12:57:06 CEST","2024-09-30 16:28:20 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:28:18 CEST",165795,Allocated,Allocated,unknown,,,application/octet-stream,mo
gosdconfkeys.xml,"automatically shown and «hidden« when the user presses","/img_debianFinalProject.E01/vol_vol2/usr/share/help/ar/mate-user-guide/gosdconfkeys.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:52 CEST",74424,Allocated,Allocated,unknown,,,text/xml,xml
caja.mo,"Toggle the display of «hidden« files in the current","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/crh/LC_MESSAGES/caja.mo","2023-12-27 14:44:09 CET","2024-07-31 19:31:47 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:31:46 CEST",115836,Allocated,Allocated,unknown,,,application/octet-stream,mo
gosoverview.xml,"xml:id=""filechooser-open-«hidden«""><info><title xml:lan","/img_debianFinalProject.E01/vol_vol2/usr/share/help/ar/mate-user-guide/gosoverview.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:52 CEST",44506,Allocated,Allocated,unknown,,,text/xml,xml
libnma.mo,"Broadband SettingsConnect to «Hidden« Wi-Fi NetworkCreate New","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/sl/LC_MESSAGES/libnma.mo","2023-01-09 17:03:20 CET","2024-07-31 19:35:33 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:35:33 CEST",6443,Allocated,Allocated,unknown,,,application/octet-stream,mo
gosdconfkeys.xml,"automatically shown and «hidden« when the user presses","/img_debianFinalProject.E01/vol_vol2/usr/share/help/eu/mate-user-guide/gosdconfkeys.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:55 CEST",74424,Allocated,Allocated,unknown,,,text/xml,xml
gosoverview.xml,"xml:id=""filechooser-open-«hidden«""><info><title>Ezkutuko","/img_debianFinalProject.E01/vol_vol2/usr/share/help/eu/mate-user-guide/gosoverview.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:55 CEST",44220,Allocated,Allocated,unknown,,,text/xml,xml
cups.css,"height: 480px; overflow: «hidden«; } div.tab { float: left;","/img_debianFinalProject.E01/vol_vol2/usr/share/cups/doc-root/cups.css","2024-09-26 23:45:05 CEST","2024-09-30 16:27:47 CEST","2024-09-30 16:27:33 CEST","2024-09-30 16:27:46 CEST",11143,Allocated,Allocated,unknown,,,text/css,css
gospanel.xml,"xml:lang=""en"">To show a «hidden« panel again, click on","/img_debianFinalProject.E01/vol_vol2/usr/share/help/ar/mate-user-guide/gospanel.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:52 CEST",83642,Allocated,Allocated,unknown,,,text/xml,xml
libnma.mo,"Broadband SettingsConnect to «Hidden« Wi-Fi NetworkCreate New","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/crh/LC_MESSAGES/libnma.mo","2023-01-09 17:03:20 CET","2024-07-31 19:35:33 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:35:33 CEST",6164,Allocated,Allocated,unknown,,,application/octet-stream,mo
goscaja.xml,"set to display «hidden« files, the «hidden« files are shown","/img_debianFinalProject.E01/vol_vol2/usr/share/help/pt_BR/mate-user-guide/goscaja.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:59 CEST",213633,Allocated,Allocated,unknown,,,text/xml,xml
gtk20-properties.mo,"last input character in «hidden« entriesHow the range should","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/crh/LC_MESSAGES/gtk20-properties.mo","2024-07-19 12:57:02 CEST","2024-09-30 16:29:20 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:29:17 CEST",161147,Allocated,Allocated,unknown,,,application/octet-stream,mo
03130500.html,"0

The focus is on the «hidden« program window.

1

The","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/sbasic/shared/03130500.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:47 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:30 CEST",8048,Allocated,Allocated,unknown,,,text/html,html
api-ppd.html,"_PASSCODE 	String of («hidden«) numbers
PPD_CUSTOM_PASSWORD","/img_debianFinalProject.E01/vol_vol2/usr/share/cups/doc-root/help/api-ppd.html","2024-09-26 23:45:05 CEST","2024-09-30 16:27:48 CEST","2024-09-30 16:27:33 CEST","2024-09-30 16:27:46 CEST",86665,Allocated,Allocated,unknown,,,text/html,html
goscaja.xml,"set to display «hidden« files, the «hidden« files are shown","/img_debianFinalProject.E01/vol_vol2/usr/share/help/ne/mate-user-guide/goscaja.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:58 CEST",219224,Allocated,Allocated,unknown,,,text/xml,xml
gosoverview.xml,"xml:id=""filechooser-open-«hidden«""><info><title>Exibindo","/img_debianFinalProject.E01/vol_vol2/usr/share/help/pt_BR/mate-user-guide/gosoverview.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:59 CEST",44518,Allocated,Allocated,unknown,,,text/xml,xml
goscaja.xml,"set to display «hidden« files, the «hidden« files are shown","/img_debianFinalProject.E01/vol_vol2/usr/share/help/el/mate-user-guide/goscaja.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:54 CEST",295647,Allocated,Allocated,unknown,,,text/xml,xml
gosdconfkeys.xml,"automatically shown and «hidden« when the user presses","/img_debianFinalProject.E01/vol_vol2/usr/share/help/pt_BR/mate-user-guide/gosdconfkeys.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:59 CEST",74399,Allocated,Allocated,unknown,,,text/xml,xml
03010103.html,"class=""switch""
68) span: «hidden«=""true"" id=""WINtextsba","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/sbasic/shared/03010103.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:46 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:28 CEST",9143,Allocated,Allocated,unknown,,,text/html,html
mate-panel.mo,"Click here to restore «hidden« windows.Click on a window","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/sl/LC_MESSAGES/mate-panel.mo","2022-09-23 10:11:45 CEST","2024-07-31 19:36:46 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:36:46 CEST",70645,Allocated,Allocated,unknown,,,application/octet-stream,mo
gosdconfkeys.xml,"automatically shown and «hidden« when the user presses","/img_debianFinalProject.E01/vol_vol2/usr/share/help/ne/mate-user-guide/gosdconfkeys.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:58 CEST",74424,Allocated,Allocated,unknown,,,text/xml,xml
style-rtl.min.css,"=checkbox]):not([type=«hidden«]),.wp-block-post-comments-form","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-includes/blocks/post-comments-form/style-rtl.min.css","2024-07-09 16:42:25 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:17 CEST","2024-09-30 17:56:21 CEST",1984,Allocated,Allocated,unknown,,,text/css,css
gosdconfkeys.xml,"automatically shown and «hidden« when the user presses","/img_debianFinalProject.E01/vol_vol2/usr/share/help/el/mate-user-guide/gosdconfkeys.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:54 CEST",74424,Allocated,Allocated,unknown,,,text/xml,xml
mate-panel.mo,"Click here to restore «hidden« windows.Click on a window","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/crh/LC_MESSAGES/mate-panel.mo","2022-09-23 10:11:45 CEST","2024-07-31 19:36:46 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:36:46 CEST",62346,Allocated,Allocated,unknown,,,application/octet-stream,mo
gosoverview.xml,"xml:id=""filechooser-open-«hidden«""><info><title>
</title></info>","/img_debianFinalProject.E01/vol_vol2/usr/share/help/el/mate-user-guide/gosoverview.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:54 CEST",65934,Allocated,Allocated,unknown,,,text/xml,xml
gospanel.xml,"xml:lang=""en"">To show a «hidden« panel again, click on","/img_debianFinalProject.E01/vol_vol2/usr/share/help/ne/mate-user-guide/gospanel.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:58 CEST",83895,Allocated,Allocated,unknown,,,text/xml,xml
mate-utils.mo,"PaneShow Status BarShow «hidden« and backup filesShow matches","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/sl/LC_MESSAGES/mate-utils.mo","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:08 CEST",57651,Allocated,Allocated,unknown,,,application/octet-stream,mo
style.min.css,"=checkbox]):not([type=«hidden«]),.wp-block-post-comments-form","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-includes/blocks/post-comments-form/style.min.css","2024-07-09 16:42:25 CEST","2024-10-08 22:18:00 CEST","2024-09-30 18:23:13 CEST","2024-09-30 17:56:21 CEST",1983,Allocated,Allocated,unknown,,,text/css,css
01030200.html,"class=""switchinline""
38) span: «hidden«=""true"" id=""MACtextsba","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/sbasic/shared/01030200.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:45 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:27 CEST",9463,Allocated,Allocated,unknown,,,text/html,html
gosoverview.xml,"xml:id=""filechooser-open-«hidden«""><info><title xml:lan","/img_debianFinalProject.E01/vol_vol2/usr/share/help/ne/mate-user-guide/gosoverview.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:58 CEST",44789,Allocated,Allocated,unknown,,,text/xml,xml
mate-session-manager.mo,"-properties will show «hidden« autostart applications","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/sl/LC_MESSAGES/mate-session-manager.mo","2023-06-20 08:10:18 CEST","2024-07-31 19:37:18 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:18 CEST",12074,Allocated,Allocated,unknown,,,application/octet-stream,mo
libnma.mo,"Broadband SettingsConnect to «Hidden« Wi-Fi NetworkCountry or","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/it/LC_MESSAGES/libnma.mo","2023-01-09 17:03:20 CET","2024-07-31 19:35:33 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:35:33 CEST",15531,Allocated,Allocated,unknown,,,application/octet-stream,mo
mate-terminal.mo,"""left"", ""right"", and ""«hidden«"".Whether an unlimited","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/sl/LC_MESSAGES/mate-terminal.mo","2023-04-25 16:19:04 CEST","2024-07-31 19:37:20 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:19 CEST",62742,Allocated,Allocated,unknown,,,application/octet-stream,mo
style-rtl.css,"=checkbox]):not([type=«hidden«]),.wp-block-post-comments-form","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-includes/blocks/post-comments-form/style-rtl.css","2024-07-09 16:42:25 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:17 CEST","2024-09-30 17:56:21 CEST",2114,Allocated,Allocated,unknown,,,text/css,css
style.css,"=checkbox]):not([type=«hidden«]),.wp-block-post-comments-form","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-includes/blocks/post-comments-form/style.css","2024-07-09 16:42:25 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:17 CEST","2024-09-30 17:56:21 CEST",2113,Allocated,Allocated,unknown,,,text/css,css
mate-utils.mo,"PaneShow Status BarShow «hidden« and backup filesShow matches","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/crh/LC_MESSAGES/mate-utils.mo","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:08 CEST",56203,Allocated,Allocated,unknown,,,application/octet-stream,mo
index.docbook,"<para lang=""en"">Include «hidden« and backup files in the","/img_debianFinalProject.E01/vol_vol2/usr/share/help/ar/mate-search-tool/index.docbook","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:04 CEST",25189,Allocated,Allocated,unknown,,,text/xml,docbook
hhk,"non-switchable keys
partial «hidden« xkb_geometry ""basic"" {","/img_debianFinalProject.E01/vol_vol2/usr/share/X11/xkb/geometry/hhk","2022-02-08 18:13:55 CET","2024-07-31 18:16:18 CEST","2024-07-31 18:16:18 CEST","2024-07-31 18:16:18 CEST",5457,Allocated,Allocated,unknown,,,text/plain,
lynx.mo,"Banner.Document has only «hidden« links.  Use the 'l'ist","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/it/LC_MESSAGES/lynx.mo","2023-01-15 15:21:43 CET","2024-07-31 19:36:41 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:36:41 CEST",142046,Allocated,Allocated,unknown,,,application/octet-stream,mo
nm-applet.mo,"igure VPN
_Connect to «Hidden« Wi-Fi Network
_Delete","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/sl/LC_MESSAGES/nm-applet.mo","2022-11-08 00:03:20 CET","2024-07-31 19:38:25 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:25 CEST",59361,Allocated,Allocated,unknown,,,application/octet-stream,mo
index.docbook,"bar can be displayed or «hidden« using the
          <","/img_debianFinalProject.E01/vol_vol2/usr/share/help/ar/mate-system-log/index.docbook","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:04 CEST",14064,Allocated,Allocated,unknown,,,text/xml,docbook
mate-control-center.mo,"for the alert soundShow «hidden« itemsShow icons on buttonsShow","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/it/LC_MESSAGES/mate-control-center.mo","2023-07-01 07:28:02 CEST","2024-07-31 19:37:06 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:05 CEST",84033,Allocated,Allocated,unknown,,,application/octet-stream,mo
pluma.mo,"(filter nothing), «hidden« (filter «hidden« files), binary","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/sl/LC_MESSAGES/pluma.mo","2023-12-30 16:04:26 CET","2024-07-31 19:38:35 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:35 CEST",96421,Allocated,Allocated,unknown,,,application/octet-stream,mo
mate-panel.mo,"Click here to restore «hidden« windows.Click on a window","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/it/LC_MESSAGES/mate-panel.mo","2022-09-23 10:11:45 CEST","2024-07-31 19:36:46 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:36:46 CEST",76790,Allocated,Allocated,unknown,,,application/octet-stream,mo
index.docbook,"bar can be displayed or «hidden« using the
          <","/img_debianFinalProject.E01/vol_vol2/usr/share/help/eu/mate-system-log/index.docbook","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:06 CEST",14030,Allocated,Allocated,unknown,,,text/xml,docbook
util-linux.mo,"HPFS/NTFSHidden W95 FAT16 (LBA)«Hidden« W95 FAT32Hidden W95 FAT32","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/sl/LC_MESSAGES/util-linux.mo","2024-03-28 10:52:12 CET","2024-07-31 19:39:00 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:39:00 CEST",31148,Allocated,Allocated,unknown,,,application/octet-stream,mo
pluma.mo,"(filter nothing), «hidden« (filter «hidden« files), binary","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/crh/LC_MESSAGES/pluma.mo","2023-12-30 16:04:26 CET","2024-07-31 19:38:35 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:35 CEST",85628,Allocated,Allocated,unknown,,,application/octet-stream,mo
03020403.html,"class=""switchinline""
31) span: «hidden«=""true"" id=""WINtextsba","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/sbasic/shared/03020403.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:46 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:29 CEST",8113,Allocated,Allocated,unknown,,,text/html,html
grub.mo,"RSDP, XSDT and RSDT.Set `«hidden«' flag in partition typeSet","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/sl/LC_MESSAGES/grub.mo","2023-10-02 16:11:34 CEST","2024-07-31 19:44:04 CEST","2024-07-31 20:18:37 CEST","2024-07-31 19:44:04 CEST",88650,Allocated,Allocated,unknown,,,application/octet-stream,mo
nano.html,"Syntax Highlighting).

«Hidden« Interface

M-Z toggles","/img_debianFinalProject.E01/vol_vol2/usr/share/doc/nano/nano.html","2024-05-06 08:10:01 CEST","2024-07-31 18:14:49 CEST","2024-07-31 18:14:42 CEST","2024-07-31 18:14:49 CEST",97574,Allocated,Allocated,unknown,,,text/html,html
mate-utils.mo,"PaneShow Status BarShow «hidden« and backup filesShow matches","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/it/LC_MESSAGES/mate-utils.mo","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:08 CEST",68678,Allocated,Allocated,unknown,,,application/octet-stream,mo
mate-session-manager.mo,"-properties will show «hidden« autostart applications","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/it/LC_MESSAGES/mate-session-manager.mo","2023-06-20 08:10:18 CEST","2024-07-31 19:37:18 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:18 CEST",14170,Allocated,Allocated,unknown,,,application/octet-stream,mo
index.docbook,"<para lang=""en"">Include «hidden« and backup files in the","/img_debianFinalProject.E01/vol_vol2/usr/share/help/ne/mate-search-tool/index.docbook","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:07 CEST",25518,Allocated,Allocated,unknown,,,text/xml,docbook
mate-terminal.mo,"""left"", ""right"", and ""«hidden«"".Whether an unlimited","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/it/LC_MESSAGES/mate-terminal.mo","2023-04-25 16:19:04 CEST","2024-07-31 19:37:20 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:19 CEST",73914,Allocated,Allocated,unknown,,,application/octet-stream,mo
index.docbook,"bar can be displayed or «hidden« using the
          <","/img_debianFinalProject.E01/vol_vol2/usr/share/help/ne/mate-system-log/index.docbook","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:07 CEST",14088,Allocated,Allocated,unknown,,,text/xml,docbook
03102800.html,"class=""switchinline""
38) span: «hidden«=""true"" id=""WINtextsba","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/sbasic/shared/03102800.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:47 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:30 CEST",7522,Allocated,Allocated,unknown,,,text/html,html
03020409.html,"files.

ATTR_HIDDEN

2

«Hidden« file

ATTR_SYSTEM

4","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/sbasic/shared/03020409.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:46 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:29 CEST",9107,Allocated,Allocated,unknown,,,text/html,html
main0211.html,"class=""switchinline""
68) span: «hidden«=""true"" id=""MACtextsba","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/sbasic/shared/main0211.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:48 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:30 CEST",21167,Allocated,Allocated,unknown,,,text/html,html
goscaja.xml,"set to display «hidden« files, the «hidden« files are shown","/img_debianFinalProject.E01/vol_vol2/usr/share/help/lv/mate-user-guide/goscaja.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:57 CEST",218627,Allocated,Allocated,unknown,,,text/xml,xml
